image_id,label
mBTY89oL.png,sunda
813ukdjO.png,pegon
Xeg5Vipo.png,sunda
DpQEXWZJ.png,jawa
xwvLPfJ9.png,pegon
8BzWXhj3.png,sunda
hUzGeXmE.png,jawa
hwqyFzh5.png,bali
8Da7mGrN.png,pegon
Klwhq4ps.png,jawi
ATHfH6CO.png,jawi
wcNVMVpy.png,bali
CTc2ysIM.png,jawa
rA5HNNrH.png,lampung
3l3Fe0pB.png,jawa
fbHJHq2G.png,jawa
TOVwIVEf.png,sunda
mKTXY7yc.png,lontara
LGE9zS04.png,jawi
aaGL9ufc.jpg,sunda
nGDscQIw.png,jawi
q8zqGHIi.png,jawa
zGBPIVsX.png,jawi
ih7t7yJy.png,jawi
GOkjzosa.png,jawa
37VMQK8F.png,jawi
s1YcGI2I.png,jawi
LhjUco2x.png,lampung
YLviXRXD.png,sunda
MlAOALyQ.png,lampung
7HldtC9V.png,bali
OHeT6bhg.png,sunda
v39deMFw.png,jawi
9WzBLHSF.png,bali
Z3qfTLuM.png,lontara
S7QW6kSt.png,bali
dFl0KuYJ.png,sunda
s6OZpx9Q.png,jawa
gEP1AjoU.png,sunda
rfUqvyMU.png,lontara
3bpczjwB.png,bali
0ZA9rEyg.png,jawi
Z9OEjLFi.png,jawi
H6XrSApP.png,lontara
ejv8VdvJ.png,jawa
dsKJVHpv.png,sunda
FG3ueBkZ.png,jawi
iT8p6V9g.png,bali
zmMtAnw5.png,lontara
AC7u1TO8.png,jawi
ApySYVQH.png,pegon
memyy9kn.png,sunda
3fkWEO2g.png,lampung
lkZUfCn0.jpg,jawa
Bpn0oyj0.png,sunda
lKFokYuI.png,jawa
Bwt9E0hk.png,jawi
pciJQTiE.png,lampung
hQncyZ7t.png,jawa
1aIVpZ2l.jpg,lampung
Inm8bNSA.png,sunda
Tp5c8NpO.png,jawa
vSBHNoJ1.png,jawi
Z0SqcnG4.png,sunda
RHtL6NXw.png,sunda
WYngEEh9.png,jawa
Wfsqr4mk.png,jawi
DYYniDA0.png,jawi
Axjnt08G.png,jawa
UW8zRXPQ.png,jawi
OEDXcIST.png,lontara
IDpHW9DT.png,pegon
tygv52KQ.png,jawi
fcrD55W3.png,pegon
6p9QQQlc.png,jawa
OeCwdBQ9.png,bali
TaKnFs4O.png,sunda
cGKjvPmI.png,jawa
vOlQz7X4.png,jawa
9uFtnYPL.png,jawa
Vu0ZlUF2.png,lontara
OqCvqOrQ.png,pegon
I63uqhLK.png,lontara
oHI7dYTY.png,jawi
VeKZboCk.png,lampung
dWZoWlr6.png,jawi
oXIGnv2g.png,sunda
KN9Iw5q8.png,lampung
J7tNGxwh.png,sunda
FyGyCJuF.png,sunda
kI1F48fG.jpg,sunda
6IghgWhb.png,lontara
WZfesrhL.png,lontara
JbqiuUPI.png,sunda
QrQvIixH.png,sunda
yb8drFcF.png,jawa
7ejFm824.png,sunda
1KefcIhj.png,jawi
ZpHspSiD.png,jawa
K9owTuUE.png,bali
sYlUZjB3.png,jawa
yZwl8HNa.png,jawi
SuJZx9d8.png,jawa
fKVrUNNF.png,lontara
aqsxlWL5.png,jawi
mHXRdDDb.png,lampung
kFuOywWA.png,jawi
qKCjTzaN.png,jawa
8qi9zHQz.png,lontara
i6jX5VMn.png,sunda
9kSoqZEt.png,sunda
I0e6a2ip.png,jawi
1hsmUST1.png,jawa
p3mRH8k9.png,jawi
a0CO5Rbb.png,jawa
sHFxjqCb.png,jawi
WnYHhg5j.png,bali
WPV1C18L.png,jawi
9aRfOJ47.png,bali
yFOXnHMt.png,sunda
9E4qY7C5.png,jawa
ghORLgLJ.png,jawa
FfT3Mhg3.png,jawi
sraqOBct.png,lampung
mniEyr50.png,jawi
uuaxgu4e.png,jawa
RRw3rIar.png,jawi
4DqqHcE9.png,pegon
tGpvOFlV.png,jawa
ufoKDtK9.png,jawi
IE5oHD3M.png,jawa
vXtcdKz0.png,pegon
EJ2jp2WA.png,jawi
xLcxiNs9.png,sunda
0TBRdSix.png,jawa
nz0luBwZ.png,sunda
6Cev0IvT.png,jawi
qv8MPAZZ.png,jawa
a2qh7aww.png,jawa
WDbmuVat.png,lampung
BaycxHhF.png,jawi
CuRMXZBz.png,pegon
LDR67vYw.png,lampung
fyBYiJYM.png,bali
V4z6YJQd.png,jawi
20iTDSMa.png,sunda
feSarHT2.png,pegon
6jg6wZYM.png,jawi
AYmHBQpl.png,jawa
PYyGodVd.png,lampung
3ICL8wtf.png,bali
0lPkokiG.jpg,lampung
ztUA2eyb.png,lampung
Jc2DCLJE.png,lampung
GGtyvDUK.png,jawi
yybF3m5Z.png,jawi
shMN5IQx.png,sunda
JcwVP8p1.png,lampung
S2lydPJ3.jpg,pegon
LVq2TXoU.png,jawi
tyCBHhT7.png,bali
zSQEmPHo.png,jawi
xna93YNK.png,jawi
yu3XZe48.png,jawa
Zo51afLu.png,bali
9l4LMazG.png,lontara
Nvn5qA11.png,lampung
pbMymOOx.png,jawi
O9SD6pqN.png,lampung
lcJFatXl.png,jawi
hNYgGzjN.png,sunda
JrvEe6dP.png,lampung
AHdpVHM7.png,sunda
Rj5VD0fQ.png,lampung
vFM0jy9H.jpg,jawa
tI1VGJRl.png,jawi
GlyqwkS4.png,lontara
kf8yJyhK.png,jawa
nwF2uotn.png,sunda
Q4K6YjCj.png,sunda
lXOU7ZRb.png,jawi
dkWqc4sO.png,lontara
pbY8GUCp.png,jawa
2cxCSqBA.png,lampung
Kb0OMs2F.png,sunda
kOlIkBFH.png,bali
MK1maYWw.png,lampung
cFylpRIG.png,lampung
bLTNpPQA.png,lampung
F8Plyiva.png,pegon
xum0gGIa.png,bali
7b6sWGiU.png,jawi
CwYhcemU.png,jawi
efuoz9rC.png,lampung
cWr7qr33.png,sunda
ptggm8Dm.png,jawa
ET3InrVE.png,jawi
j5Hqfx2s.png,lampung
U0VZtyQG.png,pegon
fVa1V6Yb.png,jawa
FPuPjmRC.png,lontara
9TAbChoL.png,jawa
QeEf1zIv.png,lampung
22mjcWoR.png,lampung
B9qWsgCy.png,bali
Etv2CI1N.webp,lampung
0y6zV4nG.png,jawi
Jt0kChxc.png,sunda
4ocQNYId.png,lampung
iXE7FVx4.png,sunda
1tZNineB.png,pegon
O8DUo3Q0.png,pegon
isCRUjsC.jpg,pegon
IoxFDRN1.png,jawi
39hdDn6h.png,sunda
p7peNOxs.png,jawa
esLndHHd.png,sunda
VbSkTOYp.png,bali
LYew8Miu.png,sunda
CUahBk8n.png,jawi
gJaMXpFS.png,jawa
IPSizNWQ.png,jawi
ITZyJM4t.png,lampung
nCZUSO47.png,lontara
PdPkWWHH.png,jawi
Qb0WFKYF.png,jawi
KXX9rqp9.png,jawa
A3q9jZtf.png,jawi
Zm78KvRV.jpg,pegon
GqN3J713.png,bali
c51EHp9v.png,lontara
CKwdiRJV.png,lontara
vNZuhbRM.png,jawi
RHf49ZhD.png,jawi
2QJgfFSK.png,sunda
OHoXioVL.png,sunda
rUbk08HG.png,lampung
nwpqPVL8.png,jawa
8nXUopAm.png,pegon
XzNnUpQh.png,sunda
vFM0SwNq.png,jawa
7QKZu7RS.png,jawa
g3tAkhyr.png,lampung
gXeIZ31O.png,pegon
91iDVf68.png,lampung
R2GXP3Pu.png,jawa
ORp7qPE9.png,jawa
PwoM0tyX.png,jawi
IYZ4iF9X.png,sunda
TsobLvSj.png,jawi
RiDy3edM.png,lontara
zserujX8.jpg,bali
7B9GsLot.png,sunda
a2VxfwzN.png,jawi
RjekL8VN.png,sunda
jYTQSpdW.png,bali
N5u0LgNa.png,jawa
DHgrHgLr.png,sunda
TgirLX7r.png,jawi
1hT5vZVa.png,jawa
5uhyW114.png,jawi
8GwoggUh.png,lontara
chZLlGCH.png,lontara
bqKF2TcM.png,sunda
6NGSKGLk.png,lampung
YlwWbGg5.png,jawi
5XOC7t4K.png,sunda
Txa49y4L.png,pegon
ViTPK66C.png,sunda
RkH3Vfp4.png,jawa
A86cbI0P.png,sunda
QGDNJquS.png,sunda
yjdyA4ew.png,pegon
AUzSWcSf.png,lontara
3l22B7OQ.png,jawa
DHT1x9LC.png,lampung
1rFY5ymX.png,sunda
Skes3FaH.png,jawi
baZWnmbC.png,jawa
d81F6pxi.jpg,lampung
Pwxovv4w.jpg,pegon
jEdo1CjR.png,sunda
2nQQobQf.png,lampung
eg2cftsm.png,jawi
0adtYzoP.png,lampung
j9iNhn8A.png,jawa
sutQHxh9.png,lontara
gmPHWaMA.png,pegon
v0eRKhNN.jpg,lontara
t3xloWkI.png,jawa
BpMwF2nb.png,lontara
tTKbehgk.png,bali
ivUufIe8.png,bali
fIpdDLFH.png,lontara
p351Z4S5.png,lontara
RWteoUZc.png,sunda
HWMpicqN.png,bali
cHq3BUes.png,sunda
4xcVTIui.png,jawa
LkzMEO2H.png,jawi
RPAbitNJ.png,jawi
bBVQpdj1.png,lampung
ErsHzyfq.png,jawi
i1j3gXwa.png,pegon
hIbi1sTO.png,lampung
jBP46hUM.png,sunda
GlcHHmBv.png,lontara
iM3DEjm8.png,lontara
ELZIsqgV.png,jawa
RRqYagJ5.png,sunda
daByV6JQ.png,jawi
SF44HsU7.png,pegon
JDSTsd9m.png,jawi
muNHjvT1.png,jawi
x2MmE1XN.png,sunda
s7dY6j4u.png,lampung
ODoFxn0s.png,jawa
nTasNM93.png,lontara
lf1NA7Yz.png,jawi
9rjbkZkh.png,sunda
UAKR5XNh.png,sunda
bDwOcDTg.png,lampung
0qtTI1jU.png,jawa
8Aqs59wk.png,jawi
gvY2Mlhi.png,sunda
zpTONVp2.png,jawi
niytSMhh.png,jawi
707uZmNF.png,lampung
EVqXrTOD.png,pegon
xvQZ55I2.png,lontara
MDfOSmjo.png,sunda
uuK4oQAM.png,jawi
kNo6RDgF.png,jawi
Ce520dWW.png,sunda
p2CxhXPz.png,jawi
lwmeawxL.png,jawi
gBQkfb30.png,lampung
yXgIiUWV.png,jawi
yvslca8v.png,jawa
CNGbKP8u.jpg,jawa
du5jmDay.png,jawa
5ghxWNyR.jpg,jawa
n6Z6w8bi.png,jawi
2Ep3D91l.png,pegon
ZMBv01UD.png,pegon
s2rSilLa.png,jawa
zjL1LYpx.png,jawa
OcIQAZm5.png,jawi
5CEDhrRj.png,sunda
FXEiRhg0.png,bali
vJaL3ISU.png,sunda
bhb95vJc.png,sunda
EMKk06Ac.png,jawi
Pi1VW9Sr.png,jawi
LXsgL7t6.png,bali
adTHtUHd.png,lontara
NZrTPBsT.jpg,jawa
tW90ex0w.png,bali
dKAZufxE.png,lampung
bz7BRW71.png,jawa
DAZyha4L.png,jawa
C2kiRpvg.png,lampung
IZwQ8PFs.png,sunda
2U2POJNT.png,jawa
XE1yQhgw.webp,sunda
JlKVUNOk.png,jawi
z06wgOAm.png,bali
YJzwBZ1W.png,lampung
ZbmjVhfI.png,sunda
rriODEG0.png,jawa
dWtx8gvp.png,jawi
wbjBLuBU.png,jawi
l8CCE88p.png,lampung
mgPKKBl4.png,lampung
8LgQHBWJ.png,sunda
ZXsmT0Fj.png,bali
lBQfj5Tg.png,jawi
uIB2VqCb.png,lampung
omJSP26e.png,jawi
HKuAo8pN.png,sunda
p5adqFyu.png,sunda
kkZ1uJIR.png,jawi
LBV0oWS1.png,lampung
slg7fj6Y.jpg,lampung
fc56T1Kt.png,lampung
sSIPm67w.png,bali
13j6YVfp.png,lontara
yJ1ahmYi.png,sunda
QSVdE7IT.png,lampung
vKu41bF1.png,bali
EUiThoUh.png,sunda
kfDuOEST.png,jawi
zgJkvBv7.png,pegon
tcXc4HNt.png,jawi
2xWIPu4c.png,jawi
3E6RGIb9.png,lampung
2jtMkRoa.png,sunda
dm221kD5.png,pegon
fhfb6Iy5.png,jawa
RdbueIP3.png,jawi
AywtGwk9.png,bali
o7uoMt0D.png,jawa
UvIhehD6.png,jawi
UD0troHv.png,lontara
HpJV9OF2.png,lampung
rYnAsYKa.png,bali
SjgjW4Tx.png,jawi
0vvMc4ds.png,jawa
k6xPHhli.png,bali
a9VhX8SO.png,sunda
QDlvEOvV.png,sunda
h5GN86Z8.png,sunda
RstopTOq.png,lontara
kTFSjevF.png,jawi
EAumamZe.jpg,jawi
w9SMKTlv.png,lontara
GXjQi5XT.png,jawi
qg0nD3g1.png,bali
MPS9kbYk.png,bali
VCA0rqrB.png,pegon
6n8WgRf6.png,lontara
z7YRekG7.png,lontara
Z2aYj4Mb.png,sunda
24ht0nBF.png,bali
U0Nfvmit.png,sunda
SzEbRPDF.png,sunda
Uwt2QK3l.png,jawi
7Wq83fQ5.png,jawa
sGuwuaSx.png,sunda
MEMj71vS.png,sunda
8fqiqkQW.png,bali
JGiGPGjv.png,sunda
fAFoe01T.png,jawi
YRgtG06r.png,jawa
IbsScyTb.png,bali
RZTQWF8q.png,lampung
lkCM0ApG.png,jawa
Bgc5xcQB.png,sunda
KjO2MkOE.png,jawi
vk31wBev.png,jawi
oSjsdcIc.jpg,lontara
S2FxkwQy.png,sunda
tgD6nPYV.png,bali
jY7HKXHU.png,jawa
FUm1AYLk.png,jawa
7hmKyk9t.png,jawi
zlWOC3fd.png,lampung
stMRsrmu.png,pegon
QpAYjE7a.png,bali
bnmNrxH6.png,jawa
Mb4Dtbtk.png,jawi
FjY2bKk1.png,jawi
pS22M8WI.png,jawa
qfkfQRUE.png,jawa
aluaTbKZ.png,jawi
7TRA99ha.png,jawa
PKjyMLm7.png,lontara
LlwIqrqS.png,bali
UYStIPdv.png,lontara
9HXjsPfe.png,lampung
D2qKAOzK.png,jawi
OIPUFwK1.png,lontara
fOhRpUOR.png,sunda
1icXIUfR.jpg,jawa
JjMbsu9W.png,jawi
tB4d96sN.png,jawa
OhI0pCEf.png,sunda
RJPuZlBW.png,jawa
s6S2jmQV.png,sunda
5RrsLcjU.png,pegon
conX5YDI.png,lontara
DIlL0Urz.png,jawi
hioQpFpk.png,sunda
kSGmDn7W.png,pegon
9Ugdllgt.png,lampung
ueiukMHt.png,jawi
NRYHEHUN.png,lontara
3SpdonBg.png,jawa
3SFhyLrZ.png,lampung
n3BBzqrJ.png,lontara
TiUZu5be.png,jawi
Kez87I4J.png,jawa
Ak09YdoW.png,lontara
7A85hO7m.png,lontara
DXszkDdN.png,jawi
u29gOzoJ.png,lampung
ezxa6soR.png,lampung
jdtL6DH2.png,jawa
X97SgL7K.png,sunda
ZN0ngQmb.png,bali
Stz7sK8i.png,jawa
hX81sT54.png,lontara
BSI9J6Q5.png,sunda
N7QMo30a.png,jawi
hN8k7EQS.png,bali
EZKsfIau.png,sunda
W7MDlp91.png,sunda
BXceAgzr.png,jawi
tvhWK7Hy.png,bali
dfp1vbRJ.png,jawa
huxPExx2.png,jawa
cjnsTa5k.png,sunda
p9Yo5NBN.png,lampung
fIvgHf9F.png,bali
JRUxainu.png,jawa
4sQkkgkH.png,lampung
L3S94zx2.png,sunda
e5jpkL8J.png,lontara
1ITIDhKX.png,lampung
LckMmuIr.png,sunda
9RppdSnF.png,lontara
tIMDAYJQ.png,jawi
Upp8Rm0A.jpg,jawa
52JFCtsx.png,jawa
e4hQQYNO.png,lontara
SIL4wPps.png,jawi
7Bl20NPI.png,lontara
MuQjkMD7.png,jawi
cqOKstEs.png,jawa
PIFFpjeF.png,sunda
djKIdhTA.png,jawa
m3DY4h7N.png,sunda
bX4sjXeW.png,pegon
sOL5z0Ty.png,sunda
8BnKtmC3.png,sunda
Ifcb2r4C.jpg,jawa
AI9V1e4k.png,lampung
cSRKI1Eo.png,sunda
MzTT3zZ0.png,sunda
d5RdQtn0.png,bali
xlOxBqCr.png,jawa
nDQ83aBq.png,jawi
mg4sR2J0.png,jawa
ogy0fw9T.png,lampung
py0rDMIZ.png,jawi
j68Kd21T.png,jawi
glOJOXcx.png,lampung
DibLUM0s.png,jawi
0ECdpw0Q.png,jawi
Xgu6c7a8.png,sunda
VNgFlTGn.png,sunda
TlLIdWBx.png,bali
Jm77pTKe.jpg,jawa
XKaUg4E5.png,lampung
zSKBF5ad.png,jawa
4PIoUXqu.png,lampung
5YDbEfBO.png,jawi
g4u9buSM.png,jawi
zBuMPvSO.jpg,pegon
VIccv3aL.png,sunda
hO9fOUhw.png,sunda
wIBaPaG6.png,lontara
uKebVgpd.png,jawa
OhAgSpZ6.png,jawa
JUmOmSgQ.png,bali
GaYpPtLD.png,bali
K4HStmgL.png,jawi
q9pibTZ9.png,lontara
xXH0p0da.png,sunda
I9Qf0QxG.png,jawa
WtdYMinR.jpg,pegon
6k5O7gob.png,pegon
RkaUxkjW.png,lampung
zpjnHXjv.png,jawa
BYVSlwwq.png,jawi
Pr22tEu7.jpg,pegon
nGhp8rvR.jpg,lontara
hhwxutSL.png,jawa
6W4aU5Cg.png,sunda
6ENdNftF.png,jawi
ATAmVTbp.png,jawi
6AetDGDX.png,jawa
NB6PonAo.png,bali
Ls5iuy9U.png,jawi
Y885ioF4.png,bali
4mbeSD03.png,jawi
9XJwkHaD.png,lampung
ajhbUFb1.png,jawi
UmCki9z3.png,bali
MVm287Er.png,lampung
D0aGeRWT.png,bali
HUutsxXm.png,lontara
Fe9H6IP8.png,jawi
sF5OwWUB.png,jawi
BBvCgo51.png,jawa
MXJBUBMT.png,jawa
c0wO7CYR.png,sunda
R0SrSrZm.png,sunda
gYaBdDiJ.png,sunda
B9ufMYFb.png,jawi
gFMueXPs.png,jawi
qZL4Jq7a.png,lampung
YUFuRAx6.png,sunda
ZmVXRymf.png,sunda
UMBrKBBb.png,sunda
LqxphThX.png,jawi
aWChNSBf.png,pegon
YG6yAvc0.png,lampung
9bd0M7ij.png,pegon
9ZlgBAKg.png,jawi
01MMZ5aI.png,jawa
oqkddZCi.png,jawa
26CqbMpI.jpg,sunda
Iie8eXEM.png,jawa
